hotspot_id,time_block,historical_violation_count,centroid_lat,centroid_lon,estimated_delay_minutes,resource_cost,confidence_score
3,Friday_1100,34,12.980765207555736,77.57684774517013,53.0,3,0.2727272727272727
3,Friday_1200,4,12.980765207555736,77.57684774517013,8.0,1,0.045454545454545456
3,Friday_1500,2,12.980765207555736,77.57684774517013,5.0,1,0.045454545454545456
3,Friday_1600,50,12.980765207555736,77.57684774517013,77.0,3,0.2727272727272727
3,Friday_1700,82,12.980765207555736,77.57684774517013,125.0,3,0.36363636363636365
3,Friday_1800,55,12.980765207555736,77.57684774517013,84.5,3,0.5
3,Friday_1900,780,12.980765207555736,77.57684774517013,1172.0,3,1.0
3,Friday_2000,877,12.980765207555736,77.57684774517013,1317.5,3,1.0
3,Friday_2100,1475,12.980765207555736,77.57684774517013,2214.5,3,1.0
3,Friday_2200,2084,12.980765207555736,77.57684774517013,3128.0,3,1.0
3,Friday_2300,1996,12.980765207555736,77.57684774517013,2996.0,3,1.0
3,Monday_0000,1400,12.980765207555736,77.57684774517013,2102.0,3,1.0
3,Monday_0100,1165,12.980765207555736,77.57684774517013,1749.5,3,1.0
3,Monday_0200,2201,12.980765207555736,77.57684774517013,3303.5,3,1.0
3,Monday_0300,2259,12.980765207555736,77.57684774517013,3390.5,3,1.0
3,Monday_0400,2549,12.980765207555736,77.57684774517013,3825.5,3,1.0
3,Monday_0500,2530,12.980765207555736,77.57684774517013,3797.0,3,1.0
3,Monday_0600,2250,12.980765207555736,77.57684774517013,3377.0,3,1.0
3,Monday_0700,942,12.980765207555736,77.57684774517013,1415.0,3,1.0
3,Monday_0800,569,12.980765207555736,77.57684774517013,855.5,3,1.0
3,Monday_0900,260,12.980765207555736,77.57684774517013,392.0,3,1.0
3,Monday_1000,29,12.980765207555736,77.57684774517013,45.5,3,0.3181818181818182
3,Monday_1100,36,12.980765207555736,77.57684774517013,56.0,3,0.36363636363636365
3,Monday_1200,54,12.980765207555736,77.57684774517013,83.0,3,0.13636363636363635
3,Monday_1300,21,12.980765207555736,77.57684774517013,33.5,3,0.045454545454545456
3,Monday_1600,31,12.980765207555736,77.57684774517013,48.5,3,0.18181818181818182
3,Monday_1700,80,12.980765207555736,77.57684774517013,122.0,3,0.18181818181818182
3,Monday_1800,72,12.980765207555736,77.57684774517013,110.0,3,0.4090909090909091
3,Monday_1900,939,12.980765207555736,77.57684774517013,1410.5,3,0.9545454545454546
3,Monday_2000,715,12.980765207555736,77.57684774517013,1074.5,3,0.9545454545454546
3,Monday_2100,1368,12.980765207555736,77.57684774517013,2054.0,3,0.9545454545454546
3,Monday_2200,1705,12.980765207555736,77.57684774517013,2559.5,3,0.9545454545454546
3,Monday_2300,1879,12.980765207555736,77.57684774517013,2820.5,3,0.9545454545454546
3,Saturday_0000,1910,12.980765207555736,77.57684774517013,2867.0,3,1.0
3,Saturday_0100,1514,12.980765207555736,77.57684774517013,2273.0,3,1.0
3,Saturday_0200,2059,12.980765207555736,77.57684774517013,3090.5,3,1.0
3,Saturday_0300,2580,12.980765207555736,77.57684774517013,3872.0,3,1.0
3,Saturday_0400,2743,12.980765207555736,77.57684774517013,4116.5,3,1.0
3,Saturday_0500,3228,12.980765207555736,77.57684774517013,4844.0,3,1.0
3,Saturday_0600,2341,12.980765207555736,77.57684774517013,3513.5,3,1.0
3,Saturday_0700,1157,12.980765207555736,77.57684774517013,1737.5,3,1.0
3,Saturday_0800,634,12.980765207555736,77.57684774517013,953.0,3,1.0
3,Saturday_0900,266,12.980765207555736,77.57684774517013,401.0,3,0.9090909090909091
